CLAVE ENTIDAD,ENTIDAD,CLAVE MUNICIPIO,MUNICIPIO,PRODUCTO_ID,CULTIVO,SUPERFICE COSECHADA (ha),VOLUMEN DE LA PRODUCCIN (ton),VALOR DE LA PRODUCCIN (pesos),VALOR PROD/SUPCOSECHADA
14,Jalisco,35,EncarnaciÑn de DÕaz,59400,Cebolla,217,"3,745","27,695,849","127,631"
8,Chihuahua,28,Guadalupe,51900,AlgodÑn hueso,"1,192","3,746","41,608,507","34,906"
15,M_xico,36,Hueypoxtla,51700,Alfalfa verde,50,"3,750","984,371","19,687"
5,Coahuila,17,Matamoros,59400,Cebolla,45,"3,750","4,889,288","108,651"
8,Chihuahua,52,Ojinaga,81900,Pastos y praderas en verde,150,"3,750","2,062,500","13,750"
11,Guanajuato,14,Dolores Hidalgo Cuna de la Independencia Nacional,68400,Frijol,"3,605","3,750","29,452,065","8,170"
13,Hidalgo,14,Calnali,74900,MaÕz grano,"3,227","3,751","16,940,588","5,250"
11,Guanajuato,2,Acàmbaro,54900,Avena forrajera en verde,170,"3,757","2,066,350","12,155"
6,Colima,4,Coquimatlàn,54100,Arroz palay,537,"3,759","13,231,680","24,640"
16,Michoacàn,28,Churintzio,88100,Sorgo grano,"1,335","3,760","12,771,172","9,566"
16,Michoacàn,12,Buenavista,74900,MaÕz grano,"1,266","3,760","13,448,307","10,623"
15,M_xico,21,Coatepec Harinas,54700,Ave del paraÕso (gruesa),10,"3,760","1,393,231","139,323"
5,Coahuila,20,MÏzquiz,86600,Rye grass en verde,109,"3,761","2,068,275","18,975"
3,Baja California Sur,1,ComondÏ,61200,Chile verde,167,"3,764","25,888,000","155,018"
7,Chiapas,28,Chiapilla,74900,MaÕz grano,"2,176","3,767","12,697,250","5,836"
11,Guanajuato,17,Irapuato,59400,Cebolla,157,"3,768","10,567,753","67,311"
13,Hidalgo,46,San Felipe Orizatlàn,58200,CaÐa de azucar,77,"3,773","1,433,740","18,620"
1,Aguascalientes,11,San Francisco de Los Romo,87900,Sorgo forrajero en verde,76,"3,777","1,871,499","24,625"
15,M_xico,42,Ixtlahuaca,86600,Rye grass en verde,87,"3,786","1,579,248","18,152"
8,Chihuahua,48,Namiquipa,55100,Avena grano,"2,510","3,790","14,232,200","5,670"
10,Durango,8,Guadalupe Victoria,59200,Cebada grano,"1,955","3,792","13,448,988","6,879"
10,Durango,16,Nombre de Dios,87900,Sorgo forrajero en verde,138,"3,792","1,728,480","12,525"
14,Jalisco,98,San Pedro Tlaquepaque,84900,Ràbano,109,"3,802","10,624,331","97,471"
2,Baja California,2,Mexicali,66700,Espinaca,201,"3,803","53,885,877","267,822"
15,M_xico,107,Tonatico,89700,Tomate rojo (jitomate),85,"3,803","27,732,833","326,269"
14,Jalisco,121,Zapotiltic,66100,Elote,200,"3,805","6,909,056","34,545"
16,Michoacàn,11,BriseÐas,90500,Trigo grano,692,"3,806","14,462,800","20,900"
8,Chihuahua,31,Guerrero,81900,Pastos y praderas en verde,90,"3,812","1,586,439","17,627"
12,Guerrero,21,Coyuca de BenÕtez,57100,Caf_ cereza,"3,769","3,815","29,395,835","7,799"
8,Chihuahua,55,Rosales,79600,Nuez,"1,987","3,817","273,522,989","137,677"
11,Guanajuato,32,San Jos_ Iturbide,90900,Triticale forrajero en verde,115,"3,818","1,336,300","11,620"
8,Chihuahua,38,Julimes,87100,SandÕa,78,"3,819","6,336,277","81,234"
8,Chihuahua,1,Ahumada,87100,SandÕa,83,"3,824","9,656,480","116,343"
3,Baja California Sur,1,ComondÏ,69000,Garbanzo grano,"3,977","3,826","46,095,836","11,590"
16,Michoacàn,64,Paràcuaro,74900,MaÕz grano,870,"3,830","13,250,420","15,230"
14,Jalisco,23,Zapotlàn el Grande,88100,Sorgo grano,958,"3,832","13,028,800","13,600"
17,Morelos,16,Ocuituco,74900,MaÕz grano,"2,000","3,832","12,830,396","6,415"
3,Baja California Sur,1,ComondÏ,92200,Zacate,300,"3,840","3,264,000","10,880"
8,Chihuahua,38,Julimes,59400,Cebolla,70,"3,840","11,428,758","163,268"
12,Guerrero,19,Copalillo,74900,MaÕz grano,"2,769","3,841","12,956,825","4,679"
16,Michoacàn,82,Tacàmbaro,54900,Avena forrajera en verde,427,"3,845","3,428,308","8,029"
13,Hidalgo,28,Huejutla de Reyes,57100,Caf_ cereza,"2,436","3,849","23,736,043","9,744"
14,Jalisco,1,Acatic,54900,Avena forrajera en verde,175,"3,850","1,731,384","9,894"
16,Michoacàn,23,Chavinda,90500,Trigo grano,700,"3,850","13,475,000","19,250"
16,Michoacàn,35,La Huacana,75600,Mango,480,"3,854","21,649,627","45,103"
13,Hidalgo,60,Tenango de Doria,74900,MaÕz grano,"3,488","3,855","12,435,280","3,565"
8,Chihuahua,17,Cuauht_moc,89700,Tomate rojo (jitomate),10,"3,855","64,144,436","6,578,916"
12,Guerrero,64,Tlalchapa,87900,Sorgo forrajero en verde,124,"3,859","2,643,094","21,315"
14,Jalisco,116,Villa Hidalgo,59000,Cebada forrajera en verde,154,"3,864","2,898,000","18,818"
15,M_xico,11,Atenco,54900,Avena forrajera en verde,198,"3,876","2,009,565","10,149"
15,M_xico,116,Zacazonapan,74900,MaÕz grano,"1,035","3,876","14,341,200","13,856"
11,Guanajuato,12,Cueràmaro,59200,Cebada grano,681,"3,882","14,168,205","20,805"
14,Jalisco,123,Zapotlàn del Rey,81900,Pastos y praderas en verde,75,"3,884","1,419,188","18,923"
16,Michoacàn,6,Apatzingàn,50600,Aguacate,381,"3,884","41,074,854","107,859"
13,Hidalgo,63,Tepeji del RÕo de Ocampo,59000,Cebada forrajera en verde,218,"3,891","435,524","1,998"
16,Michoacàn,25,Chilchota,56700,BrÑcoli,205,"3,895","16,367,569","79,842"
13,Hidalgo,24,Huasca de Ocampo,54900,Avena forrajera en verde,486,"3,899","1,538,017","3,168"
10,Durango,13,MapimÕ,87100,SandÕa,65,"3,903","8,227,500","127,558"
14,Jalisco,82,Sayula,74900,MaÕz grano,950,"3,904","13,650,965","14,369"
8,Chihuahua,1,Ahumada,88100,Sorgo grano,"2,095","3,907","10,433,202","4,980"
8,Chihuahua,23,Galeana,61200,Chile verde,146,"3,909","22,991,792","157,802"
7,Chiapas,107,Villa Corzo,56900,Cacahuate,"1,818","3,910","41,485,285","22,819"
12,Guerrero,57,T_cpan de Galeana,87100,SandÕa,134,"3,912","12,820,252","95,674"
11,Guanajuato,28,Salvatierra,89800,Tomate verde,302,"3,916","11,989,525","39,700"
11,Guanajuato,20,LeÑn,89700,Tomate rojo (jitomate),60,"3,930","21,446,173","360,379"
6,Colima,9,Tecomàn,87100,SandÕa,131,"3,930","15,740,986","120,160"
16,Michoacàn,97,Turicato,81900,Pastos y praderas en verde,655,"3,930","2,612,389","3,988"
16,Michoacàn,85,TangancÕcuaro,90500,Trigo grano,882,"3,937","13,956,400","15,824"
15,M_xico,39,Ixtapaluca,90500,Trigo grano,"1,705","3,940","13,710,504","8,041"
12,Guerrero,38,Zihuatanejo de Azueta,87900,Sorgo forrajero en verde,158,"3,949","2,884,286","18,255"
8,Chihuahua,15,Coyame del Sotol,51600,Alfalfa achicalada,250,"3,950","9,272,902","37,092"
7,Chiapas,99,La Trinitaria,50600,Aguacate,380,"3,952","47,424,000","124,800"
5,Coahuila,22,Nava,54900,Avena forrajera en verde,157,"3,956","2,346,264","14,944"
13,Hidalgo,51,Mineral de La Reforma,59200,Cebada grano,"2,038","3,956","13,211,493","6,483"
10,Durango,39,Nuevo Ideal,81900,Pastos y praderas en verde,110,"3,960","1,247,400","11,340"
14,Jalisco,34,Ejutla,74700,MaÕz forrajero en verde,198,"3,960","3,168,000","16,000"
14,Jalisco,33,Degollado,88100,Sorgo grano,515,"3,966","14,429,582","28,019"
8,Chihuahua,57,San Francisco de Borja,87900,Sorgo forrajero en verde,496,"3,968","2,097,564","4,229"
7,Chiapas,7,Amatenango del Valle,74900,MaÕz grano,"2,412","3,970","15,338,118","6,359"
3,Baja California Sur,1,ComondÏ,78400,Napa,106,"3,970","26,210,266","247,267"
5,Coahuila,5,Candela,79100,Nopal,434,"3,971","1,925,984","4,438"
7,Chiapas,115,Maravilla Tenejapa,74900,MaÕz grano,"2,465","3,973","15,250,000","6,187"
7,Chiapas,48,Juàrez,74900,MaÕz grano,"3,534","3,978","15,513,888","4,391"
4,Campeche,4,ChampotÑn,78500,Naranja,367,"3,978","12,206,500","33,260"
8,Chihuahua,58,San Francisco de Conchos,79600,Nuez,"2,083","3,979","303,786,427","145,841"
14,Jalisco,53,Lagos de Moreno,92700,Zanahoria,137,"3,990","17,553,748","128,130"
14,Jalisco,82,Sayula,50500,Agave,50,"3,993","19,563,250","391,265"
8,Chihuahua,11,Camargo,90500,Trigo grano,570,"3,996","12,786,240","22,432"
15,M_xico,90,Tenango del Valle,84100,Polar (gruesa),3,"3,996","679,320","226,440"
7,Chiapas,32,Escuintla,74900,MaÕz grano,"2,262","3,997","16,139,853","7,135"
16,Michoacàn,18,Copàndaro,74900,MaÕz grano,670,"3,998","13,593,200","20,288"
11,Guanajuato,26,Romita,74700,MaÕz forrajero en verde,50,"4,000","1,687,520","33,750"
14,Jalisco,11,Atengo,50500,Agave,50,"4,000","19,950,560","399,011"
14,Jalisco,45,Ixtlahuacàn del RÕo,50500,Agave,50,"4,000","25,912,520","518,250"
14,Jalisco,86,Tapalpa,59000,Cebada forrajera en verde,216,"4,000","1,087,320","5,027"
16,Michoacàn,40,Indaparapeo,51700,Alfalfa verde,50,"4,000","2,720,000","54,400"
10,Durango,36,Tlahualilo,87100,SandÕa,95,"4,001","6,009,444","63,158"
8,Chihuahua,45,Meoqui,87900,Sorgo forrajero en verde,96,"4,008","1,820,160","18,960"
12,Guerrero,7,Arcelia,75600,Mango,330,"4,008","15,493,214","46,949"
17,Morelos,6,Cuautla,66100,Elote,346,"4,013","9,210,026","26,619"
17,Morelos,20,Tepoztlàn,50400,Agapando (gruesa),13,"4,019","934,060","70,762"
7,Chiapas,71,Villa Comaltitlàn,57100,Caf_ cereza,"3,092","4,019","15,558,797","5,032"
8,Chihuahua,55,Rosales,87100,SandÕa,80,"4,020","6,991,612","86,960"
16,Michoacàn,59,Nuevo Urecho,74900,MaÕz grano,879,"4,029","13,080,709","14,881"
14,Jalisco,92,Teocuitatlàn de Corona,59400,Cebolla,127,"4,031","9,128,424","71,877"
5,Coahuila,17,Matamoros,92200,Zacate,101,"4,042","1,818,900","18,009"
14,Jalisco,88,Tecolotlàn,50500,Agave,50,"4,050","20,272,964","405,459"
14,Jalisco,96,Tizapàn El Alto,89700,Tomate rojo (jitomate),90,"4,050","28,350,000","315,000"
15,M_xico,110,Valle de Bravo,81000,Papa,150,"4,050","32,400,000","216,000"
16,Michoacàn,6,Apatzingàn,81300,Papaya,130,"4,055","15,176,864","116,745"
14,Jalisco,100,Tomatlàn,88800,Tamarindo,999,"4,058","21,208,082","21,240"
7,Chiapas,51,Mapastepec,74900,MaÕz grano,"2,466","4,063","16,736,385","6,787"
12,Guerrero,57,T_cpan de Galeana,50600,Aguacate,725,"4,064","39,627,633","54,659"
15,M_xico,21,Coatepec Harinas,60700,ChÕcharo,679,"4,066","24,385,055","35,913"
10,Durango,23,Pueblo Nuevo,74900,MaÕz grano,"5,125","4,074","17,750,177","3,463"
10,Durango,35,Tepehuanes,74900,MaÕz grano,"4,362","4,078","16,985,906","3,894"
12,Guerrero,22,Coyuca de Catalàn,87900,Sorgo forrajero en verde,164,"4,080","2,358,232","14,379"
13,Hidalgo,65,Tetepango,74900,MaÕz grano,"1,170","4,082","13,506,523","11,544"
4,Campeche,9,Escàrcega,80300,Palma africana o de aceite,475,"4,085","4,609,514","9,704"
16,Michoacàn,43,Jacona,73300,Lechuga,125,"4,085","12,317,006","98,536"
7,Chiapas,38,Huixtàn,74900,MaÕz grano,"3,296","4,085","15,726,878","4,772"
14,Jalisco,113,San Gabriel,54900,Avena forrajera en verde,164,"4,086","1,715,166","10,458"
15,M_xico,77,San SimÑn de Guerrero,64500,Crisantemo (gruesa),1,"4,088","609,681","530,157"
17,Morelos,27,Totolapan,58200,CaÐa de azucar,35,"4,095","2,313,675","66,105"
14,Jalisco,50,Jocotepec,68900,Garbanzo forrajero,820,"4,100","10,987,016","13,399"
16,Michoacàn,3,lvaro ObregÑn,90500,Trigo grano,820,"4,100","14,350,000","17,500"
14,Jalisco,10,Atemajac de Brizuela,74900,MaÕz grano,"1,641","4,103","14,594,000","8,893"
15,M_xico,94,Tepetlixpa,89800,Tomate verde,225,"4,108","8,677,862","38,654"
15,M_xico,12,Atizapàn,86100,Rosa (gruesa),1,"4,110","1,348,614","1,348,614"
11,Guanajuato,15,Guanajuato,74900,MaÕz grano,"2,085","4,112","13,383,749","6,419"
16,Michoacàn,43,Jacona,89700,Tomate rojo (jitomate),124,"4,114","21,246,500","171,343"
14,Jalisco,102,Tonaya,74900,MaÕz grano,"1,176","4,114","14,811,300","12,600"
7,Chiapas,66,PantelhÑ,74900,MaÕz grano,"3,230","4,116","15,840,988","4,904"
11,Guanajuato,44,Villagràn,53700,Apio,135,"4,120","17,573,000","130,170"
16,Michoacàn,6,Apatzingàn,90000,Toronja (pomelo),290,"4,123","8,958,857","30,893"
8,Chihuahua,64,El Tule,74700,MaÕz forrajero en verde,165,"4,125","2,062,500","12,500"
13,Hidalgo,9,El Arenal,54900,Avena forrajera en verde,158,"4,125","625,967","3,962"
6,Colima,4,Coquimatlàn,87900,Sorgo forrajero en verde,121,"4,126","1,478,280","12,217"
16,Michoacàn,42,Ixtlàn,51700,Alfalfa verde,96,"4,128","3,801,847","39,603"
8,Chihuahua,8,Batopilas,54900,Avena forrajera en verde,547,"4,128","1,733,802","3,170"
11,Guanajuato,28,Salvatierra,57900,Camote,190,"4,130","12,782,000","67,274"
15,M_xico,7,Amanalco,71100,Haba verde,555,"4,134","28,884,250","52,044"
17,Morelos,27,Totolapan,74900,MaÕz grano,"1,906","4,154","15,235,356","7,993"
14,Jalisco,78,San Miguel El Alto,81900,Pastos y praderas en verde,195,"4,161","1,539,776","7,896"
8,Chihuahua,19,Chihuahua,79600,Nuez,"2,299","4,161","297,428,254","129,373"
5,Coahuila,1,Abasolo,92200,Zacate,109,"4,162","1,333,830","12,237"
11,Guanajuato,39,Tarimoro,92700,Zanahoria,169,"4,167","5,106,428","30,216"
13,Hidalgo,36,San AgustÕn Metzquititlàn,74900,MaÕz grano,"1,436","4,169","14,415,080","10,038"
15,M_xico,107,Tonatico,59400,Cebolla,298,"4,176","32,607,091","109,420"
16,Michoacàn,104,Villamar,51700,Alfalfa verde,58,"4,176","2,987,385","51,507"
11,Guanajuato,42,Valle de Santiago,73300,Lechuga,226,"4,176","15,716,283","69,541"
15,M_xico,92,Teotihuacàn,74900,MaÕz grano,"1,513","4,178","14,602,168","9,649"
14,Jalisco,40,Hostotipaquillo,74700,MaÕz forrajero en verde,128,"4,179","1,671,680","13,060"
15,M_xico,122,Valle de Chalco Solidaridad,73300,Lechuga,258,"4,180","18,249,555","70,735"
14,Jalisco,4,Amacueca,74900,MaÕz grano,821,"4,180","13,688,482","16,673"
11,Guanajuato,32,San Jos_ Iturbide,73300,Lechuga,265,"4,185","8,401,247","31,703"
16,Michoacàn,25,Chilchota,54900,Avena forrajera en verde,330,"4,190","3,721,624","11,278"
5,Coahuila,4,Arteaga,61300,Chile verde morrÑn,20,"4,193","69,785,291","3,489,265"
14,Jalisco,33,Degollado,90500,Trigo grano,700,"4,193","10,272,850","14,676"
7,Chiapas,81,Simojovel,68400,Frijol,"6,725","4,194","51,488,647","7,656"
14,Jalisco,18,La Barca,68900,Garbanzo forrajero,"1,620","4,194","4,423,056","2,730"
10,Durango,33,SÏchil,74900,MaÕz grano,"1,499","4,195","12,237,150","8,164"
10,Durango,38,Vicente Guerrero,74900,MaÕz grano,972,"4,200","12,415,275","12,774"
3,Baja California Sur,9,Loreto,74900,MaÕz grano,300,"4,200","13,440,000","44,800"
16,Michoacàn,63,PanindÕcuaro,51700,Alfalfa verde,70,"4,200","2,396,100","34,230"
12,Guerrero,11,Atoyac de lvarez,83900,Plàtano,213,"4,202","16,558,575","77,740"
5,Coahuila,38,Zaragoza,86600,Rye grass en verde,160,"4,208","2,469,970","15,437"
13,Hidalgo,53,San Bartolo Tutotepec,74900,MaÕz grano,"3,806","4,208","14,022,681","3,684"
15,M_xico,94,Tepetlixpa,74900,MaÕz grano,"1,235","4,211","14,612,879","11,832"
16,Michoacàn,22,Charo,92700,Zanahoria,219,"4,212","14,279,650","65,204"
16,Michoacàn,86,Tanhuato,59400,Cebolla,145,"4,215","14,458,507","99,714"
11,Guanajuato,46,Yuriria,90500,Trigo grano,"1,318","4,218","14,761,600","11,200"
16,Michoacàn,108,Zamora,56700,BrÑcoli,151,"4,219","17,283,812","114,462"
8,Chihuahua,21,Delicias,87100,SandÕa,85,"4,227","9,053,236","107,114"
11,Guanajuato,13,Doctor Mora,73300,Lechuga,250,"4,235","9,242,400","36,970"
11,Guanajuato,16,HuanÕmaro,51700,Alfalfa verde,61,"4,235","3,383,257","55,922"
15,M_xico,99,Texcoco,86600,Rye grass en verde,70,"4,239","901,741","12,882"
12,Guerrero,67,Tlapehuala,81900,Pastos y praderas en verde,300,"4,239","2,664,913","8,883"
7,Chiapas,39,Huitiupàn,57100,Caf_ cereza,"1,947","4,240","16,296,440","8,370"
11,Guanajuato,29,San Diego de La UniÑn,59000,Cebada forrajera en verde,337,"4,243","1,527,372","4,532"
16,Michoacàn,64,Paràcuaro,54100,Arroz palay,510,"4,243","15,273,720","29,948"
11,Guanajuato,41,Uriangato,74900,MaÕz grano,"1,245","4,245","14,864,251","11,939"
16,Michoacàn,109,Zinàparo,88100,Sorgo grano,"1,698","4,245","14,509,622","8,545"
13,Hidalgo,64,Tepetitlàn,54900,Avena forrajera en verde,127,"4,246","549,897","4,330"
15,M_xico,79,Soyaniquilpan de Juàrez,54900,Avena forrajera en verde,250,"4,250","2,337,500","9,350"
5,Coahuila,25,Piedras Negras,54900,Avena forrajera en verde,169,"4,255","2,508,024","14,840"
14,Jalisco,72,San Diego de AlejandrÕa,54900,Avena forrajera en verde,198,"4,257","2,028,375","10,244"
15,M_xico,42,Ixtlahuaca,89800,Tomate verde,323,"4,264","17,965,361","55,620"
16,Michoacàn,86,Tanhuato,50500,Agave,52,"4,264","11,827,014","227,443"
10,Durango,31,Santa Clara,74700,MaÕz forrajero en verde,152,"4,268","1,876,905","12,389"
16,Michoacàn,103,Venustiano Carranza,57900,Camote,166,"4,271","12,726,450","76,665"
8,Chihuahua,21,Delicias,81900,Pastos y praderas en verde,122,"4,275","1,406,126","11,516"
9,Distrito Federal,11,Tlàhuac,85800,Romerito,586,"4,278","17,962,511","30,653"
15,M_xico,106,Toluca,66100,Elote,462,"4,288","19,316,045","41,810"
11,Guanajuato,20,LeÑn,54900,Avena forrajera en verde,220,"4,290","1,106,906","5,031"
15,M_xico,103,Tlalmanalco,54900,Avena forrajera en verde,248,"4,290","1,909,228","7,699"
14,Jalisco,71,San CristÑbal de La Barranca,50500,Agave,50,"4,300","19,757,941","395,159"
14,Jalisco,72,San Diego de AlejandrÕa,51700,Alfalfa verde,48,"4,301","1,626,013","33,875"
7,Chiapas,92,Tecpatàn,78500,Naranja,521,"4,314","5,457,058","10,474"
11,Guanajuato,13,Doctor Mora,90900,Triticale forrajero en verde,157,"4,325","1,450,500","9,239"
16,Michoacàn,74,Cojumatlàn de R_gules,87900,Sorgo forrajero en verde,410,"4,326","2,811,575","6,858"
16,Michoacàn,70,Pur_pero,56700,BrÑcoli,222,"4,329","18,186,086","81,919"
11,Guanajuato,20,LeÑn,61200,Chile verde,176,"4,330","39,280,000","223,182"
15,M_xico,88,Tenancingo,54900,Avena forrajera en verde,263,"4,335","2,023,339","7,693"
4,Campeche,11,Candelaria,80300,Palma africana o de aceite,510,"4,335","4,911,295","9,630"
16,Michoacàn,39,Huiramba,74900,MaÕz grano,"1,550","4,340","12,731,520","8,214"
7,Chiapas,5,Amatàn,74900,MaÕz grano,"3,800","4,348","17,805,690","4,686"
15,M_xico,19,Capulhuac,74900,MaÕz grano,965,"4,348","15,163,706","15,714"
8,Chihuahua,2,Aldama,87900,Sorgo forrajero en verde,145,"4,350","2,088,000","14,400"
8,Chihuahua,23,Galeana,90500,Trigo grano,725,"4,350","15,189,330","20,944"
13,Hidalgo,59,Tecozautla,54900,Avena forrajera en verde,267,"4,360","2,278,201","8,533"
14,Jalisco,77,San MartÕn Hidalgo,87900,Sorgo forrajero en verde,160,"4,366","1,568,695","9,833"
14,Jalisco,119,Zacoalco de Torres,51700,Alfalfa verde,51,"4,372","1,771,977","34,745"
8,Chihuahua,21,Delicias,89700,Tomate rojo (jitomate),57,"4,377","32,293,165","567,044"
14,Jalisco,52,Juchitlàn,74900,MaÕz grano,"1,048","4,382","12,553,469","11,979"
16,Michoacàn,6,Apatzingàn,75600,Mango,737,"4,385","18,424,310","25,011"
10,Durango,39,Nuevo Ideal,74900,MaÕz grano,"8,610","4,391","14,775,481","1,716"
12,Guerrero,41,Malinaltepec,74900,MaÕz grano,"4,875","4,391","20,711,345","4,248"
16,Michoacàn,99,Tuzantla,76700,MelÑn,122,"4,392","13,176,000","108,000"
17,Morelos,1,Amacuzac,78700,Nardo (gruesa),4,"4,393","680,884","179,180"
7,Chiapas,47,Jitotol,74900,MaÕz grano,"3,163","4,395","14,313,881","4,525"
11,Guanajuato,25,PurÕsima del RincÑn,90500,Trigo grano,"1,000","4,400","14,960,000","14,960"
16,Michoacàn,103,Venustiano Carranza,90500,Trigo grano,800,"4,400","16,720,000","20,900"
17,Morelos,14,Mazatepec,89700,Tomate rojo (jitomate),27,"4,401","33,392,107","1,236,745"
5,Coahuila,29,Sacramento,51700,Alfalfa verde,112,"4,408","3,218,074","28,733"
14,Jalisco,56,Santa MarÕa del Oro,87900,Sorgo forrajero en verde,420,"4,410","2,072,700","4,935"
14,Jalisco,82,Sayula,50600,Aguacate,681,"4,411","62,019,278","91,110"
11,Guanajuato,18,Jaral del Progreso,73300,Lechuga,244,"4,412","16,011,120","65,619"
7,Chiapas,103,Tuzantàn,57100,Caf_ cereza,"3,839","4,415","17,169,002","4,472"
16,Michoacàn,30,Ecuandureo,82100,Pepino,185,"4,415","20,590,496","111,300"
8,Chihuahua,37,Juàrez,57400,Calabacita,132,"4,420","21,260,023","161,061"
7,Chiapas,35,Frontera Hidalgo,75600,Mango,533,"4,424","22,057,964","41,385"
7,Chiapas,3,Acapetahua,74900,MaÕz grano,"2,584","4,424","17,869,603","6,917"
14,Jalisco,16,Ayotlàn,73800,Lima,246,"4,428","11,383,237","46,273"
11,Guanajuato,5,Apaseo El Grande,88100,Sorgo grano,715,"4,435","14,483,777","20,257"
15,M_xico,61,Nopaltepec,59200,Cebada grano,"2,963","4,445","16,364,782","5,523"
15,M_xico,119,Zumpahuacàn,74900,MaÕz grano,"1,633","4,446","12,652,496","7,748"
7,Chiapas,74,Reforma,74900,MaÕz grano,"3,349","4,448","17,345,718","5,180"
2,Baja California,1,Ensenada,81900,Pastos y praderas en verde,211,"4,449","2,891,662","13,705"
7,Chiapas,72,Pueblo Nuevo Solistahuacàn,57100,Caf_ cereza,"2,230","4,449","17,604,995","7,895"
8,Chihuahua,26,Gran Morelos,74700,MaÕz forrajero en verde,636,"4,452","2,537,640","3,990"
16,Michoacàn,15,Coalcomàn de Vàzquez Pallares,89700,Tomate rojo (jitomate),145,"4,461","23,332,322","160,913"
8,Chihuahua,5,AscensiÑn,61100,Chile seco,"1,245","4,464","143,184,000","115,007"
12,Guerrero,49,Pilcaya,74900,MaÕz grano,"1,583","4,465","18,803,628","11,878"
16,Michoacàn,105,Vista Hermosa,59400,Cebolla,157,"4,472","11,231,406","71,538"
15,M_xico,100,Tezoyuca,51700,Alfalfa verde,58,"4,477","1,173,403","20,231"
14,Jalisco,28,Cuautla,74700,MaÕz forrajero en verde,224,"4,480","3,584,000","16,000"
7,Chiapas,16,Catazajà,80300,Palma africana o de aceite,678,"4,480","6,496,377","9,585"
11,Guanajuato,31,San Francisco del RincÑn,59200,Cebada grano,816,"4,488","15,850,808","19,425"
15,M_xico,102,Timilpan,74700,MaÕz forrajero en verde,102,"4,488","3,208,920","31,460"
12,Guerrero,52,San Luis Acatlàn,57100,Caf_ cereza,"4,081","4,489","22,738,760","5,572"
17,Morelos,20,Tepoztlàn,74900,MaÕz grano,"1,795","4,491","16,303,061","9,081"
15,M_xico,5,Almoloya de Juàrez,86600,Rye grass en verde,149,"4,492","2,652,678","17,863"
16,Michoacàn,11,BriseÐas,88100,Sorgo grano,"1,069","4,492","15,296,799","14,309"
11,Guanajuato,14,Dolores Hidalgo Cuna de la Independencia Nacional,59000,Cebada forrajera en verde,248,"4,498","1,617,561","6,522"
5,Coahuila,23,Ocampo,87900,Sorgo forrajero en verde,191,"4,499","2,511,624","13,150"
15,M_xico,63,Ocuilan,92700,Zanahoria,220,"4,499","22,961,456","104,370"
8,Chihuahua,50,Nuevo Casas Grandes,74700,MaÕz forrajero en verde,100,"4,500","1,260,000","12,600"
